date,n,complete,kappa_median_m,kappa_q25_m,kappa_q75_m
2024-01-01,2,0,5.860919,5.860919,5.860919
2024-01-02,1,0,13.536209,13.536209,13.536209
2024-01-03,14,0,9.594501,6.843197,12.308745
2024-01-04,23,0,8.484743,8.453678,8.518864
2024-01-05,3,0,11.989286,11.945369,12.382635
2024-01-06,28,0,11.619009,7.896065,11.666452
2024-01-07,16,0,7.743036,7.581271,8.166290
2024-01-08,24,0,7.815935,7.796167,8.835713
2024-01-09,19,0,7.237564,7.135461,7.412964
2024-01-10,29,0,6.068456,5.885007,6.107823
2024-01-11,27,0,6.618750,6.283963,6.717481
2024-01-12,22,0,6.217748,6.021561,7.839556
2024-01-13,26,0,7.158465,6.213577,7.995291
2024-01-14,27,0,7.895588,7.741982,8.074807
2024-01-15,55,0,5.865676,5.862955,5.870571
2024-01-16,96,1,5.866481,5.862204,5.868812
2024-01-17,93,0,5.864813,5.862522,5.867885
2024-01-18,96,1,5.866502,5.861395,5.869108
2024-01-19,96,1,5.865509,5.861875,5.867487
2024-01-20,90,0,5.864856,5.860496,5.868677
2024-01-21,23,0,6.601039,6.555014,8.311342
2024-01-22,14,0,9.166658,9.135721,9.209225
2024-01-29,7,0,6.456096,6.361000,6.478571
2024-01-30,19,0,6.191321,6.159897,6.516675
2024-01-31,50,0,5.873465,5.859453,6.060966
2024-02-01,96,1,5.860906,5.852953,5.877887
2024-02-02,53,0,5.866203,5.864145,5.867708
2024-02-03,96,1,5.861160,5.852452,5.867181
2024-02-04,96,1,5.864070,5.853397,5.871875
2024-02-05,96,1,5.865933,5.860593,5.870805
2024-02-06,96,1,5.866209,5.862119,5.867787
2024-02-07,96,1,5.866174,5.856147,5.874373
2024-02-08,96,1,5.864508,5.857746,5.867566
2024-02-09,41,0,5.865262,5.856630,5.873617
2024-02-10,96,1,5.866039,5.855749,5.874303
2024-02-11,93,0,5.867390,5.862311,5.874919
2024-02-12,55,0,5.867060,5.859103,5.871518
2024-02-13,96,1,5.865275,5.857089,5.874922
2024-02-14,96,1,5.864886,5.857735,5.871959
2024-02-15,96,1,5.864815,5.855817,5.869581
2024-02-16,96,1,5.864738,5.860635,5.868632
2024-02-17,96,1,5.863743,5.861961,5.868256
2024-02-18,96,1,5.865115,5.858292,5.870646
2024-02-19,96,1,5.866374,5.862180,5.869440
2024-02-20,96,1,5.865301,5.863054,5.867514
2024-02-21,96,1,5.864621,5.862894,5.866331
2024-02-22,96,1,5.866086,5.863268,5.867849
2024-02-23,96,1,5.864843,5.862917,5.866506
2024-02-24,96,1,5.866902,5.864050,5.868894
2024-02-25,96,1,5.863928,5.856671,5.874143
2024-02-26,96,1,5.864742,5.860272,5.868160
2024-02-27,96,1,5.865778,5.863107,5.867630
2024-02-28,96,1,5.865396,5.862723,5.867588
2024-02-29,96,1,5.866086,5.863914,5.868386
2024-03-01,16,0,5.864049,5.862287,5.866582
2024-03-05,38,0,5.865253,5.864082,5.867890
2024-03-06,96,1,5.865878,5.862818,5.867279
2024-03-07,96,1,5.864802,5.863154,5.867014
2024-03-08,96,1,5.865140,5.864503,5.867121
2024-03-09,96,1,5.865343,5.863673,5.867134
2024-03-10,96,1,5.865060,5.861968,5.867907
2024-03-11,96,1,5.865162,5.862799,5.867338
2024-03-12,96,1,5.866319,5.863777,5.868004
2024-03-13,96,1,5.865117,5.862936,5.867093
2024-03-14,96,1,5.865586,5.864425,5.866860
2024-03-15,96,1,5.864581,5.863147,5.866844
2024-03-16,96,1,5.864682,5.863062,5.867732
2024-03-17,96,1,5.865670,5.860714,5.868404
2024-03-18,96,1,5.865678,5.862397,5.868009
2024-03-19,96,1,5.865480,5.863240,5.868433
2024-03-20,96,1,5.865187,5.864087,5.867435
2024-03-21,96,1,5.865538,5.862144,5.867929
2024-03-22,96,1,5.864213,5.862519,5.866757
2024-03-23,96,1,5.866274,5.862780,5.869658
2024-03-24,96,1,5.865394,5.862726,5.870681
2024-03-25,96,1,5.865068,5.861729,5.868566
2024-03-26,96,1,5.864637,5.863412,5.867800
2024-03-27,96,1,5.865324,5.863276,5.867291
2024-03-28,96,1,5.864579,5.863237,5.867215
2024-03-29,96,1,5.864529,5.863101,5.866693
2024-03-30,96,1,5.865563,5.863133,5.867807
2024-03-31,96,1,5.865472,5.861922,5.869268
2024-04-01,96,1,5.864875,5.861178,5.869848
2024-04-02,96,1,5.865022,5.853966,5.875950
2024-04-03,96,1,5.867192,5.862771,5.870264
2024-04-04,96,1,5.863747,5.859923,5.869829
2024-04-05,96,1,5.867116,5.861532,5.871880
2024-04-06,96,1,5.865720,5.859209,5.868858
2024-04-07,96,1,5.864937,5.861244,5.870378
2024-04-08,96,1,5.865187,5.862258,5.868303
2024-04-09,96,1,5.865797,5.862404,5.867945
2024-04-10,96,1,5.864873,5.862912,5.867001
2024-04-11,96,1,5.865016,5.862777,5.867139
2024-04-12,96,1,5.865476,5.863300,5.866837
2024-04-13,96,1,5.863612,5.862984,5.867741
2024-04-14,96,1,5.866519,5.862807,5.868311
2024-04-15,96,1,5.864626,5.861457,5.868701
2024-04-16,96,1,5.864530,5.863073,5.866705
2024-04-17,96,1,5.865184,5.863993,5.866930
2024-04-18,96,1,5.865566,5.863847,5.866889
2024-04-19,96,1,5.865247,5.863834,5.867085
2024-04-20,96,1,5.865959,5.863506,5.867778
2024-04-21,96,1,5.865542,5.863683,5.867949
2024-04-22,96,1,5.865989,5.862608,5.867729
2024-04-23,96,1,5.865639,5.863134,5.867523
2024-04-24,96,1,5.865312,5.863516,5.866864
2024-04-25,96,1,5.865112,5.863631,5.866661
2024-04-26,96,1,5.865570,5.863543,5.867561
2024-04-27,96,1,5.865784,5.863509,5.868046
2024-04-28,96,1,5.865486,5.861036,5.868103
2024-04-29,96,1,5.865109,5.862775,5.866637
2024-04-30,96,1,5.865860,5.863109,5.867315
2024-05-01,96,1,5.865202,5.863233,5.867122
2024-05-02,96,1,5.865817,5.863334,5.866624
2024-05-03,96,1,5.865638,5.864604,5.866848
2024-05-04,96,1,5.865407,5.863916,5.866998
2024-05-05,96,1,5.864972,5.862622,5.867305
2024-05-06,96,1,5.865009,5.862880,5.867363
2024-05-07,96,1,5.865896,5.864132,5.866364
2024-05-08,96,1,5.865643,5.861846,5.869465
2024-05-09,96,1,5.863789,5.861093,5.867008
2024-05-10,96,1,5.865796,5.863164,5.867875
2024-05-11,96,1,5.865371,5.862987,5.867671
2024-05-12,96,1,5.866184,5.860933,5.870349
2024-05-13,96,1,5.865497,5.862600,5.868850
2024-05-14,96,1,5.865446,5.863371,5.867822
2024-05-15,96,1,5.865077,5.863414,5.866966
2024-05-16,96,1,5.865265,5.863514,5.867086
2024-05-17,96,1,5.865976,5.863336,5.867586
2024-05-18,96,1,5.866062,5.863491,5.867860
2024-05-19,96,1,5.865097,5.862334,5.868117
2024-05-20,96,1,5.864659,5.862642,5.867610
2024-05-21,96,1,5.865125,5.863700,5.867698
2024-05-22,96,1,5.864754,5.863396,5.868248
2024-05-23,96,1,5.865535,5.863542,5.867386
2024-05-24,96,1,5.864876,5.860939,5.868124
2024-05-25,96,1,5.865069,5.862903,5.869163
2024-05-26,96,1,5.864902,5.862674,5.867473
2024-05-27,96,1,5.865175,5.862226,5.868560
2024-05-28,96,1,5.865203,5.862923,5.867205
2024-05-29,96,1,5.864827,5.864031,5.866647
2024-05-30,96,1,5.865370,5.863149,5.867403
2024-05-31,96,1,5.865414,5.862927,5.867384
2024-06-01,96,1,5.865315,5.863162,5.866813
2024-06-02,96,1,5.865563,5.862024,5.868370
2024-06-03,96,1,5.865347,5.863189,5.868569
2024-06-04,96,1,5.866427,5.863549,5.867724
2024-06-05,96,1,5.864994,5.862830,5.866754
2024-06-06,96,1,5.864547,5.863353,5.865909
2024-06-07,96,1,5.864852,5.861688,5.867982
2024-06-08,96,1,5.865105,5.862729,5.867902
2024-06-09,96,1,5.864578,5.862385,5.868261
2024-06-10,96,1,5.864598,5.861979,5.867209
2024-06-11,96,1,5.865318,5.863626,5.867362
2024-06-12,96,1,5.865253,5.863476,5.867363
2024-06-13,96,1,5.865565,5.863421,5.867779
2024-06-14,96,1,5.865566,5.863024,5.867509
2024-06-15,96,1,5.864431,5.862046,5.866811
2024-06-16,96,1,5.864688,5.861036,5.868666
2024-06-17,96,1,5.865464,5.861405,5.868475
2024-06-18,96,1,5.865106,5.862602,5.867350
2024-06-19,96,1,5.865121,5.862636,5.867617
2024-06-20,96,1,5.865013,5.862959,5.868630
2024-06-21,96,1,5.865936,5.863567,5.867929
2024-06-22,96,1,5.863460,5.862421,5.867032
2024-06-23,96,1,5.866808,5.862392,5.869380
2024-06-24,96,1,5.864722,5.861995,5.867729
2024-06-25,96,1,5.865974,5.863387,5.868014
2024-06-26,96,1,5.864650,5.862670,5.867478
2024-06-27,96,1,5.864950,5.863601,5.867109
2024-06-28,96,1,5.865119,5.863129,5.867535
2024-06-29,96,1,5.864944,5.863246,5.866281
2024-06-30,96,1,5.865357,5.860812,5.868736
2024-07-01,96,1,5.865519,5.861211,5.868870
2024-07-02,96,1,5.864832,5.862155,5.867414
2024-07-03,96,1,5.864444,5.862948,5.867102
2024-07-04,96,1,5.864454,5.862814,5.867084
2024-07-05,96,1,5.865575,5.863567,5.868131
2024-07-06,96,1,5.864302,5.862046,5.866711
2024-07-07,96,1,5.863721,5.861883,5.866465
2024-07-08,96,1,5.866198,5.863759,5.868201
2024-07-09,96,1,5.864605,5.862377,5.866612
2024-07-10,96,1,5.866970,5.863738,5.868737
2024-07-11,96,1,5.865203,5.863048,5.867335
2024-07-12,96,1,5.864730,5.862569,5.868497
2024-07-13,96,1,5.863645,5.861720,5.867244
2024-07-14,96,1,5.863319,5.859219,5.868491
2024-07-15,96,1,5.864188,5.860184,5.869514
2024-07-16,96,1,5.865305,5.862729,5.867577
2024-07-17,96,1,5.865126,5.862122,5.868172
2024-07-18,96,1,5.864948,5.862227,5.868565
2024-07-19,96,1,5.865511,5.862574,5.867640
2024-07-20,96,1,5.865395,5.863071,5.867453
2024-07-21,96,1,5.862845,5.861766,5.865734
2024-07-22,96,1,5.865489,5.862771,5.867452
2024-07-23,96,1,5.865196,5.862005,5.868327
2024-07-24,96,1,5.864849,5.863070,5.867291
2024-07-25,96,1,5.864505,5.861919,5.867208
2024-07-26,30,0,5.863903,5.858945,5.867623
2024-07-30,56,0,5.864309,5.862706,5.866561
2024-07-31,96,1,5.865130,5.863190,5.867147
2024-08-01,96,1,5.865431,5.863337,5.867216
2024-08-02,96,1,5.865555,5.863032,5.867018
2024-08-03,96,1,5.865283,5.863502,5.867229
2024-08-04,96,1,5.866774,5.862039,5.870443
2024-08-05,96,1,5.866053,5.861241,5.870011
2024-08-06,96,1,5.865514,5.863163,5.867272
2024-08-07,96,1,5.864946,5.862676,5.867836
2024-08-08,96,1,5.864502,5.863814,5.866401
2024-08-09,96,1,5.865164,5.862408,5.868767
2024-08-10,96,1,5.864069,5.861995,5.867393
2024-08-11,96,1,5.865034,5.862765,5.868122
2024-08-12,96,1,5.866119,5.861950,5.868810
2024-08-13,96,1,5.865781,5.860945,5.868500
2024-08-14,96,1,5.866122,5.862333,5.868356
2024-08-15,96,1,5.865035,5.863462,5.867951
2024-08-16,96,1,5.866688,5.861766,5.869788
2024-08-17,96,1,5.864511,5.860527,5.869144
2024-08-18,96,1,5.864484,5.861675,5.868712
2024-08-19,96,1,5.866268,5.864107,5.868930
2024-08-20,96,1,5.865547,5.863498,5.867254
2024-08-21,96,1,5.866015,5.862987,5.868140
2024-08-22,96,1,5.864667,5.859144,5.866921
2024-08-23,96,1,5.865439,5.863183,5.867840
2024-08-24,96,1,5.866174,5.863615,5.868427
2024-08-25,96,1,5.864200,5.861607,5.870130
2024-08-26,96,1,5.864672,5.863035,5.866969
2024-08-27,96,1,5.865078,5.862985,5.867909
2024-08-28,96,1,5.866128,5.862933,5.867222
2024-08-29,96,1,5.864206,5.863031,5.866378
2024-08-30,96,1,5.865592,5.862377,5.868396
2024-08-31,96,1,5.864989,5.861924,5.868647
2024-09-01,96,1,5.864687,5.860650,5.869313
2024-09-02,96,1,5.866680,5.863140,5.869312
2024-09-03,96,1,5.865053,5.861493,5.867362
2024-09-04,96,1,5.863991,5.862140,5.868523
2024-09-05,96,1,5.866171,5.863059,5.868682
2024-09-06,96,1,5.865508,5.863118,5.867459
2024-09-07,96,1,5.865310,5.863282,5.867052
2024-09-08,96,1,5.862834,5.861017,5.866558
2024-09-09,96,1,5.865258,5.863101,5.867961
2024-09-10,96,1,5.864630,5.862950,5.866594
2024-09-11,96,1,5.864942,5.863274,5.866768
2024-09-12,96,1,5.865188,5.863261,5.867257
2024-09-13,96,1,5.864722,5.862228,5.867434
2024-09-14,96,1,5.865863,5.864669,5.868497
2024-09-15,96,1,5.865323,5.864146,5.867143
2024-09-16,96,1,5.864872,5.861797,5.867596
2024-09-17,96,1,5.865344,5.863753,5.867199
2024-09-18,96,1,5.865449,5.863496,5.867433
2024-09-19,96,1,5.865565,5.863542,5.867039
2024-09-20,96,1,5.865714,5.863598,5.866954
2024-09-21,96,1,5.865115,5.862928,5.867212
2024-09-22,96,1,5.865618,5.862871,5.867512
2024-09-23,96,1,5.864660,5.862149,5.867161
2024-09-24,96,1,5.864914,5.863430,5.867034
2024-09-25,96,1,5.865184,5.862876,5.867232
2024-09-26,96,1,5.865005,5.862789,5.867116
2024-09-27,96,1,5.865244,5.863619,5.867164
2024-09-28,96,1,5.865413,5.863696,5.866415
2024-09-29,96,1,5.865818,5.864077,5.866956
2024-09-30,96,1,5.865758,5.863024,5.868076
2024-10-01,95,0,5.864573,5.862617,5.868127
2024-10-02,96,1,5.865080,5.863212,5.866383
2024-10-03,96,1,5.864691,5.863622,5.866066
2024-10-04,96,1,5.866047,5.863792,5.867621
2024-10-05,96,1,5.865513,5.863130,5.867086
2024-10-06,96,1,5.865523,5.863268,5.867077
2024-10-07,96,1,5.864672,5.862262,5.867519
2024-10-08,96,1,5.863989,5.862357,5.866365
2024-10-09,96,1,5.866352,5.863627,5.868030
2024-10-10,96,1,5.864227,5.862512,5.866486
2024-10-11,96,1,5.865227,5.862970,5.867402
2024-10-12,96,1,5.865166,5.863254,5.867643
2024-10-13,96,1,5.865429,5.862438,5.867970
2024-10-14,96,1,5.864886,5.861641,5.867550
2024-10-15,96,1,5.864973,5.863529,5.867420
2024-10-16,96,1,5.865877,5.862960,5.867519
2024-10-17,96,1,5.863940,5.862863,5.867091
2024-10-18,96,1,5.865491,5.862226,5.867191
2024-10-19,96,1,5.865612,5.862603,5.868735
2024-10-20,96,1,5.864439,5.860783,5.870458
2024-10-21,96,1,5.864976,5.860902,5.869432
2024-10-22,96,1,5.865763,5.862949,5.868116
2024-10-23,96,1,5.864320,5.862415,5.865934
2024-10-24,96,1,5.866173,5.863352,5.866944
2024-10-25,96,1,5.864399,5.862074,5.866900
2024-10-26,96,1,5.866280,5.863195,5.868725
2024-10-27,96,1,5.865467,5.861387,5.869676
2024-10-28,96,1,5.864761,5.860557,5.869550
2024-10-29,96,1,5.865659,5.862813,5.868358
2024-10-30,96,1,5.865382,5.863193,5.867097
2024-10-31,96,1,5.864943,5.860057,5.868900
2024-11-01,96,1,5.865831,5.861484,5.869297
2024-11-02,96,1,5.865639,5.862546,5.867715
2024-11-03,96,1,5.867079,5.857343,5.872254
2024-11-04,96,1,5.865077,5.859799,5.870378
2024-11-05,96,1,5.863548,5.861067,5.866864
2024-11-06,96,1,5.866153,5.859769,5.870565
2024-11-07,96,1,5.864440,5.860647,5.869982
2024-11-08,96,1,5.866257,5.862479,5.869874
2024-11-09,96,1,5.865374,5.862285,5.868289
2024-11-10,96,1,5.864578,5.861490,5.868723
2024-11-11,96,1,5.865454,5.861368,5.868908
2024-11-12,96,1,5.865281,5.861108,5.869181
2024-11-13,96,1,5.864766,5.860976,5.868040
2024-11-14,96,1,5.865520,5.862162,5.868476
2024-11-15,96,1,5.865298,5.862854,5.869178
2024-11-16,96,1,5.865100,5.862930,5.867948
2024-11-17,96,1,5.865248,5.861433,5.869977
2024-11-18,96,1,5.866759,5.862599,5.870622
2024-11-19,95,0,5.863657,5.861192,5.866204
2024-11-20,95,0,5.865807,5.863238,5.870566
2024-11-21,96,1,5.865287,5.862879,5.868086
2024-11-22,96,1,5.865851,5.861798,5.870425
2024-11-23,96,1,5.864544,5.861617,5.870381
2024-11-24,96,1,5.864474,5.861183,5.870294
2024-11-25,96,1,5.866848,5.860221,5.869931
2024-11-26,96,1,5.865129,5.862186,5.868915
2024-11-27,96,1,5.862766,5.859903,5.867263
2024-11-28,96,1,5.861074,5.853780,5.874016
2024-11-29,96,1,5.865546,5.856269,5.873640
2024-11-30,96,1,5.864846,5.860954,5.869643
2024-12-01,96,1,5.861849,5.855502,5.869029
2024-12-02,96,1,5.865995,5.859916,5.869755
2024-12-03,96,1,5.863947,5.860877,5.868715
2024-12-04,96,1,5.866680,5.860484,5.868217
2024-12-05,96,1,5.867050,5.862196,5.870405
2024-12-06,96,1,5.865862,5.861952,5.868627
2024-12-07,96,1,5.866167,5.862425,5.868812
2024-12-08,96,1,5.866450,5.862523,5.872623
2024-12-09,96,1,5.866670,5.862590,5.868127
2024-12-10,96,1,5.864697,5.861603,5.868322
2024-12-11,96,1,5.865595,5.862887,5.868707
2024-12-12,96,1,5.864484,5.856202,5.872303
2024-12-13,96,1,5.863889,5.860179,5.870088
2024-12-14,96,1,5.864624,5.860801,5.868153
2024-12-15,96,1,5.863676,5.860368,5.869485
2024-12-16,96,1,5.865529,5.861873,5.870827
2024-12-17,96,1,5.864014,5.860206,5.869957
2024-12-18,96,1,5.866469,5.863048,5.871163
2024-12-19,96,1,5.865894,5.861042,5.870445
2024-12-20,96,1,5.864216,5.860592,5.868747
2024-12-21,96,1,5.864791,5.861194,5.868171
2024-12-22,96,1,5.865192,5.862058,5.868279
2024-12-23,96,1,5.865555,5.862667,5.867593
2024-12-24,82,0,5.865262,5.860910,5.869146
2024-12-25,7,0,5.862565,5.862143,5.866640
2024-12-26,96,1,5.865971,5.862565,5.867859
2024-12-27,96,1,5.863877,5.857868,5.869560
2024-12-28,96,1,5.865790,5.862066,5.869243
2024-12-29,96,1,5.863531,5.857970,5.872448
2024-12-30,96,1,5.864180,5.857257,5.871500
2024-12-31,96,1,5.865478,5.860921,5.869463
2025-01-01,96,1,5.864907,5.859897,5.871451
2025-01-02,96,1,5.864574,5.862355,5.866667
2025-01-03,96,1,5.864476,5.861724,5.868012
2025-01-04,96,1,5.865826,5.862941,5.867928
2025-01-05,96,1,5.865558,5.859154,5.871368
2025-01-06,96,1,5.865363,5.860213,5.870589
2025-01-07,96,1,5.865696,5.862450,5.868318
2025-01-08,96,1,5.864523,5.861616,5.868471
2025-01-09,96,1,5.865869,5.861065,5.869431
2025-01-10,96,1,5.865073,5.862611,5.867566
2025-01-11,96,1,5.865268,5.862453,5.868624
2025-01-12,85,0,5.865875,5.860285,5.870667
2025-01-13,44,0,5.866111,5.863565,5.869529
2025-01-14,96,1,5.880017,5.870745,5.884871
2025-01-15,96,1,5.859266,5.854150,5.861364
2025-01-16,96,1,5.868233,5.866077,5.870288
2025-01-17,96,1,5.870387,5.856356,5.874243
2025-01-18,96,1,5.862622,5.858567,5.864604
2025-01-19,96,1,5.879079,5.871871,5.887718
2025-01-20,96,1,5.851345,5.820371,5.860764
2025-01-21,96,1,5.865583,5.861040,5.869260
2025-01-22,96,1,5.876899,5.871428,5.881971
2025-01-23,96,1,5.855528,5.850278,5.861519
2025-01-24,96,1,5.869955,5.865633,5.874226
2025-01-25,96,1,5.865809,5.853884,5.878130
2025-01-26,96,1,5.856038,5.846295,5.862408
2025-01-27,96,1,5.879488,5.873404,5.884128
2025-01-28,96,1,5.851280,5.845718,5.857705
2025-01-29,96,1,5.865417,5.859542,5.869114
2025-01-30,96,1,5.878198,5.871113,5.883159
2025-01-31,96,1,5.840512,5.825938,5.857172
2025-02-01,96,1,5.872886,5.865568,5.878175
2025-02-02,96,1,5.800347,5.776720,5.949308
2025-02-03,96,1,5.851305,5.820278,5.863533
2025-02-04,96,1,5.856486,5.852175,5.861335
2025-02-05,96,1,5.847171,5.843125,5.851681
2025-02-06,96,1,5.880924,5.874400,5.887245
2025-02-07,96,1,5.876595,5.872725,5.883070
2025-02-08,96,1,5.867610,5.863628,5.870805
2025-02-09,96,1,5.854688,5.848644,5.859957
2025-02-10,96,1,5.845476,5.839761,5.850031
2025-02-11,96,1,5.879019,5.873878,5.882628
2025-02-12,96,1,5.873277,5.869505,5.876311
2025-02-13,96,1,5.864539,5.861252,5.867806
2025-02-14,96,1,5.860308,5.857798,5.863616
2025-02-15,96,1,5.852228,5.848982,5.856109
2025-02-16,96,1,5.887819,5.884639,5.892646
2025-02-17,96,1,5.871428,5.867349,5.876401
2025-02-18,96,1,5.865484,5.862553,5.867579
2025-02-19,96,1,5.859083,5.856848,5.861131
2025-02-20,96,1,5.852310,5.848659,5.855877
2025-02-21,96,1,5.876515,5.871778,5.880203
2025-02-22,96,1,5.870468,5.867244,5.874267
2025-02-23,96,1,5.861216,5.855784,5.866590
2025-02-24,96,1,5.857027,5.852434,5.859984
2025-02-25,96,1,5.857665,5.854058,5.872274
2025-02-26,96,1,5.872026,5.869994,5.874296
2025-02-27,96,1,5.869207,5.865833,5.871139
2025-02-28,96,1,5.863420,5.861601,5.866340
2025-03-01,96,1,5.858633,5.855689,5.860384
2025-03-02,96,1,5.857192,5.852527,5.880096
2025-03-03,96,1,5.875292,5.871392,5.878822
2025-03-04,96,1,5.867948,5.865165,5.872613
2025-03-05,96,1,5.861514,5.859175,5.864672
2025-03-06,96,1,5.859129,5.856248,5.860607
2025-03-07,96,1,5.872715,5.856677,5.876825
2025-03-08,96,1,5.872534,5.869887,5.874423
2025-03-09,96,1,5.868161,5.864961,5.872779
2025-03-10,96,1,5.860748,5.858922,5.864194
2025-03-11,96,1,5.854619,5.852147,5.857547
2025-03-12,96,1,5.873583,5.855803,5.877233
2025-03-13,96,1,5.871988,5.869605,5.874755
2025-03-14,96,1,5.871839,5.866477,5.877606
2025-03-15,96,1,5.866811,5.854387,5.876396
2025-03-16,96,1,5.869158,5.849901,5.881525
2025-03-17,96,1,5.865527,5.855947,5.873747
2025-03-18,96,1,5.864707,5.856120,5.873016
2025-03-19,96,1,5.861210,5.857492,5.870808
2025-03-20,96,1,5.863395,5.857708,5.870746
2025-03-21,96,1,5.864160,5.860179,5.870055
2025-03-22,96,1,5.865213,5.861120,5.869302
2025-03-23,96,1,5.863984,5.858383,5.871338
2025-03-24,96,1,5.864447,5.859611,5.874924
2025-03-25,96,1,5.865236,5.860359,5.869667
2025-03-26,96,1,5.866246,5.861370,5.870313
2025-03-27,96,1,5.866325,5.861034,5.868769
2025-03-28,96,1,5.866509,5.860531,5.869646
2025-03-29,96,1,5.865418,5.859968,5.870336
2025-03-30,96,1,5.864859,5.858518,5.870611
2025-03-31,96,1,5.864356,5.857695,5.871826
2025-04-01,96,1,5.861422,5.855059,5.871374
2025-04-02,96,1,5.864370,5.858647,5.871126
2025-04-03,96,1,5.866006,5.859604,5.872805
2025-04-04,96,1,5.864031,5.861409,5.869640
2025-04-05,96,1,5.864185,5.860434,5.869948
2025-04-06,96,1,5.866475,5.857013,5.872321
2025-04-07,96,1,5.865342,5.859611,5.876547
2025-04-08,96,1,5.866003,5.860949,5.869946
2025-04-09,96,1,5.863545,5.861348,5.867360
2025-04-10,96,1,5.862314,5.860229,5.867800
2025-04-11,96,1,5.866884,5.865112,5.868843
2025-04-12,96,1,5.859842,5.856841,5.869310
2025-04-13,96,1,5.868242,5.864754,5.872060
2025-04-14,96,1,5.858779,5.855517,5.867907
2025-04-15,96,1,5.867260,5.863714,5.869350
2025-04-16,96,1,5.861523,5.858586,5.868475
2025-04-17,96,1,5.867024,5.864431,5.870503
2025-04-18,96,1,5.860933,5.856607,5.869852
2025-04-19,96,1,5.866950,5.865566,5.870310
2025-04-20,96,1,5.854620,5.854043,5.873044
2025-04-21,96,1,5.867889,5.862328,5.871519
2025-04-22,96,1,5.861701,5.858668,5.872190
2025-04-23,96,1,5.865999,5.864317,5.869262
2025-04-24,96,1,5.862532,5.858969,5.869942
2025-04-25,96,1,5.866659,5.864829,5.868684
2025-04-26,96,1,5.861232,5.858574,5.870549
2025-04-27,96,1,5.868214,5.864117,5.871228
2025-04-28,96,1,5.859467,5.854196,5.871875
2025-04-29,96,1,5.866528,5.864029,5.869123
2025-04-30,96,1,5.860930,5.858126,5.872600
2025-05-01,95,0,5.867921,5.863834,5.872173
2025-05-02,96,1,5.859733,5.857129,5.861246
2025-05-03,96,1,5.872538,5.870521,5.875632
2025-05-04,96,1,5.862821,5.857365,5.866640
2025-05-05,96,1,5.853091,5.839832,5.870664
2025-05-06,96,1,5.869256,5.867047,5.871661
2025-05-07,96,1,5.862490,5.860343,5.863967
2025-05-08,96,1,5.868921,5.857719,5.873697
2025-05-09,96,1,5.867082,5.864724,5.869986
2025-05-10,96,1,5.858556,5.854970,5.861132
2025-05-11,96,1,5.877575,5.872566,5.883333
2025-05-12,96,1,5.865384,5.861738,5.869984
2025-05-13,96,1,5.859053,5.856049,5.861219
2025-05-14,96,1,5.870433,5.868802,5.873675
2025-05-15,96,1,5.863422,5.860689,5.865752
2025-05-16,96,1,5.859381,5.854350,5.875598
2025-05-17,96,1,5.869601,5.866840,5.874275
2025-05-18,96,1,5.859407,5.855098,5.862478
2025-05-19,96,1,5.869918,5.855026,5.875418
2025-05-20,96,1,5.866279,5.864414,5.868751
2025-05-21,96,1,5.860293,5.857961,5.862307
2025-05-22,96,1,5.873510,5.870507,5.874373
2025-05-23,96,1,5.863597,5.862490,5.865847
2025-05-24,96,1,5.857907,5.855379,5.873926
2025-05-25,96,1,5.870495,5.867706,5.872581
2025-05-26,96,1,5.860017,5.857103,5.863422
2025-05-27,96,1,5.870356,5.853145,5.873871
2025-05-28,96,1,5.866432,5.865045,5.868955
2025-05-29,96,1,5.859462,5.857538,5.861650
2025-05-30,96,1,5.871612,5.868989,5.874727
2025-05-31,96,1,5.865526,5.862433,5.868344
2025-06-01,96,1,5.848050,5.841635,5.856635
2025-06-02,96,1,5.873585,5.867109,5.885947
2025-06-03,96,1,5.862208,5.858770,5.864524
2025-06-04,96,1,5.855752,5.845594,5.874434
2025-06-05,96,1,5.867733,5.865557,5.869443
2025-06-06,96,1,5.858667,5.854840,5.862478
2025-06-07,96,1,5.875591,5.865969,5.880354
2025-06-08,96,1,5.867035,5.861799,5.873488
2025-06-09,96,1,5.854302,5.851801,5.857178
2025-06-10,96,1,5.871265,5.869217,5.874183
2025-06-11,96,1,5.864472,5.862251,5.865687
2025-06-12,96,1,5.859196,5.855323,5.871998
2025-06-13,96,1,5.870956,5.867843,5.872915
2025-06-14,96,1,5.860673,5.857803,5.863657
2025-06-15,96,1,5.873457,5.855235,5.876420
2025-06-16,96,1,5.868183,5.865509,5.870303
2025-06-17,96,1,5.865827,5.863419,5.867419
2025-06-18,96,1,5.864759,5.862870,5.866707
2025-06-19,96,1,5.865262,5.862795,5.866974
2025-06-20,96,1,5.864868,5.862923,5.866688
2025-06-21,96,1,5.863123,5.860901,5.866465
2025-06-22,96,1,5.866388,5.860822,5.868371
2025-06-23,96,1,5.865158,5.863003,5.869142
2025-06-24,96,1,5.865923,5.862972,5.867650
2025-06-25,96,1,5.863404,5.862183,5.867362
2025-06-26,96,1,5.864750,5.863154,5.867013
2025-06-27,96,1,5.865024,5.863361,5.866237
2025-06-28,96,1,5.865911,5.862887,5.867977
2025-06-29,96,1,5.863761,5.860440,5.868282
2025-06-30,96,1,5.867260,5.862678,5.868523
2025-07-01,96,1,5.867425,5.864020,5.867998
2025-07-02,96,1,5.865769,5.862719,5.867084
